,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
4347,8746,62,8,Sys_Q,She also revealed that Schumacher is an extremely sensitive person.,98,99
4348,8746,62,7,Sys_Q,"""We realise that this is difficult for some people to understand, but we do so in perfect accordance with Michael's attitude and can only thank you for being understanding,""",50,49
4349,8746,62,6,Sys_Q,"""Michael's health is not a public issue, so we will not comment on it, if only because we need to protect Michael's privacy as much as possible,"" Kehm stated.",92,87
4350,8746,25,4,Sys_P,Tristan was spotted leaving another gushing compliment on Khloe's Instagram page,74,86
4351,8746,81,25,Sys_A,"She told ITV: ""For me to come out and say outrageous things about Boris Johnson — I just don't think that's a useful way of moving forward.",87,95
4352,8746,81,20,Sys_A,"Meanwhile Tory MP and business minister Nadhim Zahawi said: ""You are so wrong to use Jo Cox in this way, when her family have specifically asked for her not to be used in this way.",83,95
4353,8746,81,23,Sys_A,"It follows a row over language in Parliament this week in which Mr Johnson said that the ""best way"" to honour Mrs Cox was to ""get Brexit done.""",54,93
4354,8746,66,9,Sys_P,"Police said in a statement at the time that they made the decision to end the search for Jacsun with a ""heavy heart,"" but noted they couldn't pinpoint a location in the landfill ""to a point that would make continuing the search reasonable.""",91,95
4355,8746,66,8,Sys_P,The child's body was never found.,99,99
4356,8746,24,1,Sys_P,North Carolina man wins five times in the same lottery drawing,90,93
4357,8746,24,2,Sys_P,"A North Carolina man won five times in the same lottery drawing, including a $163,634 jackpot.",95,93
4358,8746,24,3,Sys_P,Add Lancaster of Pikeville told North Carolina Education Lottery officials he used five sets of his own numbers to buy a Cash 5 ticket with five plays for Monday night's drawing when he stopped at Wissam & Brothers Inc. in Pikeville.,71,84
4359,8746,24,4,Sys_P,"""My wife writes down the numbers for me during the drawing,"" Lancaster said.",74,87
4360,8746,24,5,Sys_P,"""When she handed me the paper, so I could check my ticket, I couldn't believe it.",97,96
4361,8746,24,6,Sys_P,One of my lines matched five numbers and the other ones matched four numbers.,97,97
4362,8746,24,7,Sys_P,"I started shouting, 'I got it!",13,93
4363,8746,24,8,Sys_P,I got it!,10,96
4364,8746,24,9,Sys_P,"I hit the lottery!'""",97,96
4365,8746,24,10,Sys_P,"Lancaster's line that matched all five numbers earned him the $163,634 jackpot, while the lines that matched four numbers each won $250.",84,74
4366,8746,24,11,Sys_P,The winner said he plans to use the money to pay his bills and make some home repairs.,94,96
4367,8746,66,7,Sys_P,"In late April, weeks after searching through the El Sobrante Landfill in Corona, authorities called off the search.",88,94
4368,8746,66,6,Sys_P,"They placed his body in a suitcase and tossed it in a trash bin near the Baldwin Hills Crenshaw Plaza, prosecutors said.",89,92
4369,8746,66,5,Sys_P,"The two had been doing drugs in a South L.A. motel on New Year's Eve when they found the baby dead, prosecutors said.",72,88
4370,8746,66,4,Sys_P,Manson and Williams had initially pleaded not guilty to the charges.,98,98
4371,8746,66,3,Sys_P,"Adam Manson, 34, and Kiana Williams, 32, each pleaded no contest to one felony count of child abuse resulting in death and admitted to a special allegation that they caused the death of their son, Jacsun Manson, the Los Angeles County district attorney announced.",54,68
4372,8746,66,2,Sys_P,The parents of a 5½-month-old boy whose body was thrown in a dumpster were sentenced to six years in prison after pleading no contest Thursday to charges in the baby's death.,19,25
4373,8746,66,1,Sys_P,Parents of 5-month-old stuffed in suitcase and tossed in dumpster get 6 years in prison,20,17
4374,8746,114,21,Sys_B,But that has not stopped thousands of people from filing lawsuits against Monsanto alleging that exposure to Roundup caused them or their loved ones to develop cancer.,81,79
4375,8746,114,22,Sys_B,"Earlier this year, a jury ordered Bayer to pay a California couple $2 billion in damages after they claimed that Roundup, used on their property for more than three decades, had given them both Non-Hodgkin lymphoma within four years of one another.",49,52
4376,8746,114,23,Sys_B,Bayer is contesting the verdict.,100,100
4377,8746,114,20,Sys_B,"Ecological risks include damage to pollinators and the problem of weed resistance, the EPA said in a statement in April.",91,98
4378,8746,114,24,Sys_B,"A 2015 study by the World Health Organization's International Agency for Research on Cancer found that glyphosate was ""probably carcinogenic to humans,"" based on ""limited"" evidence of cancer in humans and ""sufficient"" evidence of cancer in experimental animals.",91,91
4379,8746,114,19,Sys_B,"Still, the EPA says glyphosate is not a carcinogen and that it poses no public health risks.",99,99
4380,8746,114,17,Sys_B,"Glyphosate is used on more than 100 food crops, according to the EPA.",98,98
4381,8746,9,10,Sys_Q,"What began as a test on Instagram in Canada was expanded to Australia, Brazil and several other major markets.",90,94
4382,8746,9,9,Sys_Q,"Facebook's decision comes after it launched a trial in July to hide ""likes"" on the company's other major social media platform, Instagram.",58,59
4383,8746,9,8,Sys_Q,"In Australia, one in five children report experiencing cyberbullying, according to the country's eSafety commissioner.",71,94
4384,8746,9,7,Sys_Q,"More than one billion people use Facebook worldwide, but the social media giant has come under pressure to combat the platform's impact on mental health.",89,94
4385,8746,9,6,Sys_Q,"We hope to learn from this over time in order to see if we will roll this out more broadly,"" it said.",59,59
4386,8746,9,5,Sys_Q,"""This is a test to see how people engage with this new format.",92,97
4387,8746,9,4,Sys_Q,"""We don't want Facebook to feel like a competition,"" the company said in a statement.",97,97
4388,8746,9,3,Sys_Q,"Account holders across the country will also be blocked from viewing the number of reactions and video views on other people's posts from today, but will still be able to see how people respond to their own.",81,92
4389,8746,9,2,Sys_Q,"Facebook has begun hiding the number of ""likes"" for posts in Australia, it said today, a trial designed to ease social pressure that could be rolled out worldwide.",47,40
4390,8746,9,1,Sys_Q,Facebook hides 'likes' in new Australia trial,62,59
4391,8746,114,4,Sys_B,"In the United States, juries have awarded huge monetary damages to people who say their cancer was caused by exposure to glyphosate.",42,63
4392,8746,114,5,Sys_B,"Bayer, which owns Monsanto, says the herbicide is safe when used properly, as does the US Environmental Protection Agency.",85,93
4393,8746,114,6,Sys_B,"Neumann Kaffee Gruppe (NKG), one of the world's largest traders, said glyphosate was one of a number of substances it monitored on the coffee it buys.",87,89
4394,8746,114,7,Sys_B,Nestle buys some of its coffee beans from NKG.,85,91
4395,8746,114,8,Sys_B,"It was too early to say what consequences Nestle's tighter controls would have on NKG, a spokesperson said.",98,98
4396,8746,114,9,Sys_B,"Nestle's (NSRGF) decision to increase the frequency of checks was unlikely to disrupt global coffee supply chains, a spokesperson said.",85,93
4397,8746,114,10,Sys_B,"""This is not a new process, we are just reinforcing controls,"" the spokesperson told CNN Business.",94,95
4398,8746,114,11,Sys_B,Tests were done before the coffee was shipped from the countries of origin.,93,94
4399,8746,114,12,Sys_B,"Nestle would start with suppliers in Indonesia and Brazil, since these countries are among the world's biggest coffee producers.",97,97
4400,8746,114,13,Sys_B,"""Our agronomists will continue to work with coffee farmers to help them improve their weed management practices, including the appropriate use of herbicides and adoption of other weeding methods,"" the Swiss company said.",86,97
4401,8746,114,14,Sys_B,"Brands such as Nescafe and Nespresso make up a sizable chunk of Nestle's powdered and liquid beverages business, which generated sales of 21.6 billion Swiss francs ($21.7 billion) in 2018.",98,99
4402,8746,114,15,Sys_B,Nestle last year agreed a deal to sell Starbucks' packaged coffees and teas around the world.,85,97
4403,8746,114,16,Sys_B,Does glyphosate cause cancer?,97,98
4404,8746,114,18,Sys_B,Scientists at an environmental advocacy group with links to the organic food industry say several popular breakfast cereals contain doses of the chemical that are higher than they consider safe for children.,94,95
4405,8746,114,25,Sys_B,"However, a joint panel of the WHO and the United Nations Food and Agriculture Organization later concluded that glyphosate is unlikely to pose a carcinogenic risk to humans from exposure through diet.",95,93
4406,8746,9,13,Sys_Q,The social media giant did not confirm how long the trial would run for.,75,70
4407,8746,9,14,Sys_Q,"""We want to understand from people whether removing the total counts improves their experience, while also not limiting any positive interactions,"" said Mia Garlick, of Facebook Australia.",73,74
4408,8746,25,25,Sys_P,"Khloe has been left heartbroken by Tristan's repeated cheating throughout their romance, but still invited him to their daughter True's first birthday party earlier this year.",80,96
4409,8746,25,24,Sys_P,"The Sun revealed last month that Tristan planned to invite Khloe on a romantic trip to Greece after vowing: ""I will get my family back.""",71,77
4410,8746,25,23,Sys_P,Khloe Kardashian breaks down in tears and screams at cheating boyfriend Tristan Thompson in new Keeping Up With The Kardashians series 16 trailer.,65,64
4411,8746,25,22,Sys_P,The pair are mum and dad to 17-month-old True.,45,87
4412,8746,25,21,Sys_P,"""But after what Tristan did, he can't expect Khloe to roll out the red carpet for him.""",69,77
4413,8746,25,20,Sys_P,"""An invite to a casual dinner might not sound like a reasonable trade off for a sleek supercar.”",25,55
4414,8746,25,19,Sys_P,"""Drake told him to pull out all the stops if he wanted to win Khloe back.”",15,86
4415,8746,25,18,Sys_P,Khloe was left heartbroken by Tristan's infidelity,41,83
4416,8746,25,17,Sys_P,A source said: “Tristan is good pals with Drake and has been using him as a sounding board as he plots his return to the Kardashian fold.”,41,57
4417,8746,25,16,Sys_P,"As a result, pals said Tristan even won an invite from Khloe to a 'Taco Tuesday' dinner at her mansion — bringing him one step closer to a reunion with the reality star and their 17-month-old daughter True.",64,66
4418,8746,25,15,Sys_P,"He settled on the grovelling gift, thought to be a 911, after being urged to pull a ""power move"" by his rapper pal.",22,32
4419,8746,25,14,Sys_P,He was then accused of cheating again earlier this year — with Kardashian family friend Jordyn Woods,66,67
4420,8746,25,13,Sys_P,"Earlier this month, The Sun revealed that Tristan bought Khloe a £400,000 Porsche in a bid to win her back — on the advice of Drake.",86,86
4421,8746,25,12,Sys_P,"It comes just days after Tristan wrote: ""Perfection"" alongside the heart eye emojis underneath one of the reality stars other photos, which saw her modelling for Guess Jeans.",11,23
4422,8746,25,11,Sys_P,"A third wrote: ""Don't fall for it Khloe.""",37,59
4423,8746,25,10,Sys_P,"Another advised: ""Just get off Instagram.""",83,89
4424,8746,81,16,Sys_A,"When this was raised with him by women MPs, who themselves face death threats, he arrogantly dismissed them.",25,38
4425,8746,81,17,Sys_A,"It was nothing short of disgraceful.""",25,98
4426,8746,81,18,Sys_A,"Former Labour MP John Woodcock shared the video and said: ""You can really shut up.",99,98
4427,8746,81,19,Sys_A,"Disgusting.""",100,100
4428,8746,9,12,Sys_Q,"""While this has been testing on Instagram, Facebook and (Instagram) are different surfaces and we will likely see different data come from this test,"" the company said.",43,34
4429,8746,81,21,Sys_A,To be kept out of politics.”,75,98
4430,8746,81,22,Sys_A,"""If you have an ounce of decency Jeremy Corbyn you would take this video down.""",68,74
4431,8746,25,26,Sys_P,"However, the star's family reality show Keeping Up With The Kardashians later showed that the event ended with Khloe in tears as she struggled to come to terms with his infidelity.",80,74
4432,8746,81,15,Sys_A,"Mr Corbyn added: ""Many are deeply concerned about the language used by Boris Johnson, language which is being repeated by the far-Right.",95,98
4433,8746,81,14,Sys_A,He goes on to criticise Mr Johnson and call for a Labour government.,82,97
4434,8746,81,12,Sys_A,He wants division.,73,99
4435,8746,114,3,Sys_B,"Glyphosate is the key ingredient in Monsanto's weedkiller, Roundup.",94,94
4436,8746,114,2,Sys_B,The world's largest coffee company said in a statement Friday that it had found glyphosate residues close to the maximum allowed in some deliveries of green coffee beans.,64,89
4437,8746,114,1,Sys_B,Nestle tightens controls on coffee beans after weedkiller scare,59,81
4438,8746,106,1,Sys_Q,Trump nominates Peter Gaynor to be FEMA chief: White House,92,98
4439,8746,106,2,Sys_Q,"Federal Emergency Management Agency (FEMA) Acting Administrator Peter Gaynor smiles as he testifies before a Senate Appropriations Homeland Security Subcommittee hearing on FEMA's FY2020 budget request on Capitol Hill in Washington, U.S., April 3, 2019.",77,77
4440,8746,106,3,Sys_Q,"U.S. President Donald Trump nominated Peter Gaynor on Thursday to head the Federal Emergency Management Agency (FEMA), the White House said in a statement.",77,89
4441,8746,106,4,Sys_Q,"Gaynor, FEMA's deputy administrator, had been acting chief of the agency, which oversees the government response to disasters like hurricanes and wildfires.",75,92
4442,8746,106,5,Sys_Q,"The agency has been without a Senate-confirmed administrator since March, when Brock Long left the post.",53,54
4443,8746,106,6,Sys_Q,"Long resigned after the Department of Homeland Security, under which FEMA falls, concluded Long had inappropriately used government vehicles to commute between Washington and his home in North Carolina.",24,38
4444,8746,33,17,Sys_B,Ukraine has also participated in NATO exercises in the region and has been developing its engagement with the Union since 2014.,48,82
4445,8746,33,16,Sys_B,"NATO Secretary General Jens Stoltenberg said during a visit to Tbilisi in March that the alliance was ""preparing"" Georgia for accession.",75,78
4446,8746,81,24,Sys_A,"Her sister Kim Leadbeater called for a dialling down of extreme language saying it was ""not helpful to Jo's kids.""",76,93
4447,8746,33,15,Sys_B,"It is not a member of the alliance, but is involved in NATO military exercises.",96,97
4448,8746,81,1,Sys_A,"Don't use my wife's name to score points, says husband of murdered MP Jo Cox",97,99
4449,8746,81,2,Sys_A,The husband of Jo Cox said his wife's name must not be used to score political points after Jeremy Corbyn last night posted footage of the murdered MP to criticise Boris Johnson.,73,70
4450,8746,81,3,Sys_A,"The Labour leader's film featured clips of Mrs Cox and a vigil held after her death, with the caption: ""Boris Johnson does not care about violence on our streets.""",86,87
4451,8746,81,4,Sys_A,"Critics said Mr Corbyn was using her murder to score ""cheap political points"" while her husband Brendan Cox said the Labour leader was ""wrong"" to infer hateful language was a ""simple party political issue.""",41,59
4452,8746,81,5,Sys_A,"Mr Cox said: ""Jeremy is right that the best way to honour Jo is to defeat hatred and division.",58,74
4453,8746,81,6,Sys_A,He's also right the PM has a particular responsibility.”,91,97
4454,8746,81,7,Sys_A,"""But he's wrong to infer this is a simple party political issue.",97,99
4455,8746,81,8,Sys_A,"Jo was passionately Labour but some things must transcend party politics.""",64,67
4456,8746,81,9,Sys_A,"He also shared a post which said Jo Cox's name was ""more than a political scoring point"" with the caption “This.Thank you.""",51,37
4457,8746,81,10,Sys_A,Mr Corbyn was facing a backlash for his video which opens with him talking about Mrs Cox's murder three years ago by a far-Right activist in her West Yorkshire constituency.,86,68
4458,8746,81,11,Sys_A,"Speaking over a montage of clips of Mrs Cox, Mr Johnson and female MPs, Mr Corbyn said: ""This Prime Minister knows these words can promote violence and have real consequences.",72,79
4459,8746,33,14,Sys_B,"Georgia, located on the eastern Black Sea coast, is also concerned about Russia's aspirations.",96,99
4460,8746,81,13,Sys_A,"Clearly, he doesn't care about the violence on our streets.""",98,97
4461,8746,81,3,Sys_B,"The Labour leader's film featured clips of Mrs Cox and a vigil held after her death, with the caption: ""Boris Johnson does not care about violence on our streets.""",66,75
4462,8746,110,12,Sys_B,Pelosi announced an official impeachment investigation this week after Trump acknowledged he'd withheld military aid to Ukraine.,73,90
4463,8746,74,9,Sys_P,"Wandsworth Prison is a Category B jail in South West London which can house up to 1,628 prisoners, making it one of the largest prisons in Western Europe.",79,75
4464,8746,74,8,Sys_P,"However, prison bosses stressed that they had not found any evidence that inmates had obtained any keys.",84,82
4465,8746,104,7,Sys_A,"A telephone message left at Tulsa, Oklahoma-based Omni Air International was immediately returned Thursday night.",58,75
4466,8746,104,6,Sys_A,The agency is investigating the incident.,97,98
4467,8746,104,5,Sys_A,It's unclear how many people were on board.,99,98
4468,8746,104,4,Sys_A,"According to the FAA, the flight departed from Baltimore, but its destination wasn't known.",92,98
4469,8746,104,3,Sys_A,The FAA said in an email that Flight 328 landed at BWI at 6:19 p.m. on Thursday because of what was described as a hydraulic problem with the Boeing B777.,90,97
4470,8746,104,2,Sys_A,The Federal Aviation Administration says an Omni Air International jet landed safely at Baltimore Washington International Airport after declaring an emergency.,98,99
4471,8746,74,10,Sys_P,"The jail, built in 1851, holds convicted male criminals and those on remand awaiting trial.",99,97
4472,8746,104,1,Sys_A,Omni Air flight lands in Baltimore after declaring emergency,98,97
4473,8746,74,6,Sys_P,"The man, from South West London, was working for the Government Facility Services Ltd, which maintains 52 jails across the south of the country.",75,85
4474,8746,74,5,Sys_P,Police arrested a 40-year-old man at the jail on suspicion of conspiracy to commit misconduct in a public office on September 13.,38,43
4475,8746,74,4,Sys_P,"The suspected security breach will result in 3,000 locks replaced, potentially to cell, internal and outer doors.",49,46
4476,8746,74,3,Sys_P,"HMP Wandsworth called in police amid fears that duplicates had been sold to some of its 1,400 inmates.",82,75
4477,8746,74,2,Sys_P,"A prison locksmith has been arrested amid fears keys to a jail's cells have been copied resulting in taxpayers footing a £500,000 bill to replace all its locks.",16,21
4478,8746,74,1,Sys_P,Fears of security breach at major prison as locksmith is arrested,91,96
4479,8746,112,1,Sys_A,"Pet owners who fail to walk their dogs face $2,700 fine",99,98
4480,8746,112,2,Sys_A,"Owners can face heavy on-the-spot fines if they fail to provide basics like shelter, food and water.",78,94
4481,8746,74,7,Sys_P,The police investigation has raised concerns that imprints of some of the keys may have been taken in clay before actual copies were produced.,85,92
4482,8746,74,11,Sys_P,"A Prison Service spokeswoman said: ""HMP Wandsworth has increased security at the gate and is operating extra identity checks as a result of a security incident.",95,96
4483,8746,74,12,Sys_P,"It would be inappropriate to comment further while a police investigation is ongoing.""",96,96
4484,8746,81,25,Sys_B,"She told ITV: ""For me to come out and say outrageous things about Boris Johnson — I just don't think that's a useful way of moving forward.",67,52
4485,8746,109,15,Sys_A,But the whistleblower's complaint alleges that Trump was soliciting foreign assistance to help in the 2020 campaign.,75,86
4486,8746,109,14,Sys_A,Biden allies maintain that corruption concerns prompted his intervention.,86,96
4487,8746,109,13,Sys_A,"This refers to Joe Biden, while vice president, urging Ukraine to fire its top prosecutor Viktor Shokin who was investigating the natural gas firm Burisma Holdings — where his son, Hunter Biden, was on the board.",17,53
4488,8746,109,12,Sys_A,"""Biden went around bragging that he stopped the prosecution, so if you can look into it...sounds horrible to me.""",75,97
4489,8746,109,11,Sys_A,"""The other thing, there is a lot of talk about Biden's son, that Biden stopped prosecution and a lot of people want to find out about that so whatever you can do with the Attorney General would be great,"" he said.",64,68
4490,8746,110,13,Sys_B,"The aid was ultimately granted, but House Democrats want to know whether there was any connection to the aid and Trump's asking Zelensky to investigate Hunter Biden, who worked for a Ukrainian gas company for five years.",56,69
4491,8746,58,13,Sys_Q,"GJ 3512 is not only much smaller than our sun, it is somewhat comparable in size to a very large planet, being only about 35% bigger than Jupiter.",66,75
4492,8746,109,1,Sys_A,Trump official says lawyers had Ukraine call transcript moved to secure system,91,92
4493,8746,109,2,Sys_A,A senior Trump administration official acknowledged Friday that White House lawyers directed moving the transcript of President Trump's July phone call with Ukrainian President Volodymyr Zelensky to a highly secure system.,44,62
4494,8746,109,3,Sys_A,"Other details about what efforts were taken to move the records are not immediately known, beyond the allegations contained in the whistleblower complaint about that call.",20,74
4495,8746,109,4,Sys_A,"The whistleblower complaint, which was declassified by the Trump administration and released to the public on Thursday by the House Intelligence Committee, alleges that White House officials said they were ""directed"" by White House attorneys to remove the transcript of the call from the computer system where they are normally kept.",84,60
4496,8746,109,5,Sys_A,The whistleblower alleged that the transcript was kept on a different system normally used for classified information.,98,99
4497,8746,109,6,Sys_A,"The whistleblower also said that, according to White House officials, it was ""not the first time"" a presidential transcript was placed into this system in order to protect politically sensitive information and not national security-sensitive information.",36,36
4498,8746,109,7,Sys_A,"The complaint alleged that the White House tried to ""restrict access"" to records of the call.",86,94
4499,8746,109,8,Sys_A,"""In the days following the phone call, I learned from multiple U.S. officials that senior White House officials had intervened to ""lock down"" all records of the phone call, especially the official word-for-word transcript of the call that was produced — as customary — by the White House Situation Room,"" the whistleblower stated.",55,75
4500,8746,109,9,Sys_A,The White House released an unclassified version of that transcript of the call on Wednesday.,94,95
4501,8746,109,10,Sys_A,"The memo, which does not reflect a ""verbatim transcript"" but is based on ""notes and recollections"" of those memorializing the call, shows Trump seeking assistance in investigating the Bidens.",74,94
4502,8746,81,27,Sys_B,The daughter of Labour MP Yvette Cooper spoke out yesterday to say she constantly fears for her mother's life because of the way people speak about politicians.,58,63
4503,8746,81,26,Sys_B,"I can say what I think is right and what I think is wrong but I'm going to try and do that in a measured manner.""",70,62
4504,8746,112,3,Sys_A,People who confine dogs for 24 hours must also allow them to move freely for the next two hours or face prosecution.,49,45
4505,8746,112,4,Sys_A,The territory is the first jurisdiction in Australia to recognize animal sentience.,99,99
4506,8746,112,5,Sys_A,"""Modern animal welfare is about considering how an animal is coping both mentally and physically with the conditions in which it lives,"" ACT City Service Minister Chris Steel, who secured the bill, said in a media release.",90,91
4507,8746,81,24,Sys_B,"Her sister Kim Leadbeater called for a dialling down of extreme language saying it was ""not helpful to Jo's kids.""",86,95
4508,8746,81,2,Sys_B,The husband of Jo Cox said his wife's name must not be used to score political points after Jeremy Corbyn last night posted footage of the murdered MP to criticise Boris Johnson.,49,64
4509,8746,58,11,Sys_Q,It travels around its star in a very elliptical orbit lasting 204 days.,70,81
4510,8746,81,4,Sys_B,"Critics said Mr Corbyn was using her murder to score ""cheap political points"" while her husband Brendan Cox said the Labour leader was ""wrong"" to infer hateful language was a ""simple party political issue.""",49,67
4511,8746,81,5,Sys_B,"Mr Cox said: ""Jeremy is right that the best way to honour Jo is to defeat hatred and division.",83,66
4512,8746,81,6,Sys_B,He's also right the PM has a particular responsibility.”,60,49
4513,8746,81,7,Sys_B,"""But he's wrong to infer this is a simple party political issue.",93,95
4514,8746,81,8,Sys_B,"Jo was passionately Labour but some things must transcend party politics.""",70,59
4515,8746,81,9,Sys_B,"He also shared a post which said Jo Cox's name was ""more than a political scoring point"" with the caption “This.Thank you.""",29,25
4516,8746,81,10,Sys_B,Mr Corbyn was facing a backlash for his video which opens with him talking about Mrs Cox's murder three years ago by a far-Right activist in her West Yorkshire constituency.,58,58
4517,8746,81,11,Sys_B,"Speaking over a montage of clips of Mrs Cox, Mr Johnson and female MPs, Mr Corbyn said: ""This Prime Minister knows these words can promote violence and have real consequences.",69,80
4518,8746,81,12,Sys_B,He wants division.,100,99
4519,8746,81,13,Sys_B,"Clearly, he doesn't care about the violence on our streets.""",99,96
4520,8746,58,20,Sys_Q,"""In this case, the protoplanetary disk around the young star may be slightly more massive than expected and cold,"" Morales said.",74,96
4521,8746,58,19,Sys_Q,"A competing model, called the gravitational instability model, may explain this unusual system.",88,91
4522,8746,58,18,Sys_Q,"Under the leading model for planetary formation, called the ""core accretion"" model, an object initially forms from solid particles in the disk and the gravitational tug of this embryonic planet allows for an atmosphere to arise from the surrounding gas.",25,37
4523,8746,58,17,Sys_Q,Planets are born from the same disk of interstellar gas and dust that produces the star around which they orbit.,9,6
4524,8746,58,16,Sys_Q,"There is evidence of a second planet currently orbiting the star, while a third planet might have been ejected from the star system in the past, explaining the elliptical orbit of the Jupiter-like planet, Morales said.",58,50
4525,8746,58,15,Sys_Q,"This is why the have a reddish color,"" Morales said.",97,97
4526,8746,58,14,Sys_Q,"""They emit less energy, so they are fainter than the sun, and their surface temperature is rather cool, below 3800 (degrees) Kelvin (6,380 degrees Fahrenheit/3,527 Celsius) approximately.",29,24
4527,8746,58,21,Sys_Q,"""This makes the disk become unstable so some dense regions can appear.",81,96
4528,8746,109,16,Sys_A,"The whistleblower acknowledged in the complaint, though, that the concerns were based on second-hand information.",74,82
4529,8746,58,22,Sys_Q,"These clumps can grow until they collapse, forming a planet.""",88,94
4530,8746,58,10,Sys_Q,"The planet, which like Jupiter is composed mainly of gas, was discovered using a telescope at the Calar Alto Observatory in Spain.",83,97
4531,8746,81,23,Sys_B,"It follows a row over language in Parliament this week in which Mr Johnson said that the ""best way"" to honour Mrs Cox was to ""get Brexit done.""",48,46
4532,8746,81,22,Sys_B,"""If you have an ounce of decency Jeremy Corbyn you would take this video down.""",73,65
4533,8746,81,21,Sys_B,To be kept out of politics.”,80,82
4534,8746,81,20,Sys_B,"Meanwhile Tory MP and business minister Nadhim Zahawi said: ""You are so wrong to use Jo Cox in this way, when her family have specifically asked for her not to be used in this way.",71,67
4535,8746,81,19,Sys_B,"Disgusting.""",99,100
4536,8746,81,18,Sys_B,"Former Labour MP John Woodcock shared the video and said: ""You can really shut up.",78,77
4537,8746,81,17,Sys_B,"It was nothing short of disgraceful.""",94,81
4538,8746,81,16,Sys_B,"When this was raised with him by women MPs, who themselves face death threats, he arrogantly dismissed them.",44,42
4539,8746,81,15,Sys_B,"Mr Corbyn added: ""Many are deeply concerned about the language used by Boris Johnson, language which is being repeated by the far-Right.",78,69
4540,8746,81,14,Sys_B,He goes on to criticise Mr Johnson and call for a Labour government.,90,95
4541,8746,58,1,Sys_Q,Scientists puzzled by really big planet orbiting really little star,84,89
4542,8746,58,2,Sys_Q,"Scientists are expressing surprise after discovering a solar system 30 light-years away from Earth that defies current understanding about planet formation, with a large Jupiter-like planet orbiting a diminutive star known as a red dwarf.",44,41
4543,8746,58,3,Sys_Q,"An artistic impression of the gas giant planet GJ 3512b orbiting its red dwarf host star, released on September 26, 2019.",43,47
4544,8746,58,4,Sys_Q,Stars generally are much bigger than even the largest planets that orbit them.,89,93
4545,8746,58,5,Sys_Q,"But in this case, the star and the planet are not much different in size, the researchers said on Thursday.",96,93
4546,8746,58,6,Sys_Q,"The star, called GJ 3512, is about 12% the size of our sun, while the planet that orbits it has a mass of at least about half of Jupiter, our solar system's largest planet.",94,95
4547,8746,58,7,Sys_Q,"""Yes, an absolute surprise,"" said astrophysicist Juan Carlos Morales of the Institute of Space Studies of Catalonia at the Institute of Space Sciences in Spain, who led the research published in the journal Science.",27,24
4548,8746,58,8,Sys_Q,"""The discovery was surprising because theoretical formation models suggest that low-mass stars typically host small planets, similar to Earth or small Neptunes.",28,24
4549,8746,58,9,Sys_Q,"In this case, we have found a gas giant planet similar to Jupiter around a very small star,"" Morales added.",73,72
4550,8746,81,1,Sys_B,"Don't use my wife's name to score points, says husband of murdered MP Jo Cox",96,97
4551,8746,109,17,Sys_A,"The White House lawyers’ directive to move the transcript has been characterized by top Democrats as a ""cover-up.""",94,95
4552,8746,58,12,Sys_Q,"Red dwarfs are small, with relatively low surface temperatures.",31,25
4553,8746,109,19,Sys_A,"Meanwhile, Trump lawyer Jay Sekulow downplayed the importance of the record-keeping details.",74,90
4554,8746,57,15,Sys_Q,"EU President Jean-Claude Juncker said he and Barnier are doing everything they can for a deal and if they fail, it's Britain's fault.",93,96
4555,8746,57,16,Sys_Q,"Irish Prime Minister Leo Varadkar said he's not optimistic about a deal, but urged British leaders to present a plan at a Brexit summit on Oct. 17.",96,97
4556,8746,57,17,Sys_Q,"""The withdrawal agreement is actually an international treaty,"" he said.",90,96
4557,8746,57,18,Sys_Q,"""It's not the kind of thing that can be amended or cobbled together late at night.""",69,74
4558,8746,110,11,Sys_B,"And now it just makes matters worse.""",98,99
4559,8746,110,10,Sys_B,"Well, they have been for a while.",52,95
4560,8746,110,9,Sys_B,"I think it's sad, to have a Justice Department go so rogue.",91,98
4561,8746,110,8,Sys_B,"""I think where they're going is a cover-up of a cover-up.",64,91
4562,8746,110,7,Sys_B,"""[Barr has] gone rogue,"" Pelosi told MSNBC Friday.",91,96
4563,8746,110,6,Sys_B,"The complaint says White House officials were concerned enough that they attempted to ""lock down"" the record of the call.",96,96
4564,8746,57,14,Sys_Q,"""But I think there would have to be good reason behind that to ask for an extension.""",75,76
4565,8746,110,5,Sys_B,"Barr is mentioned several times in the July 25 phone call, as is Trump attorney Rudolph Giuliani.",96,97
4566,8746,110,3,Sys_B,"The California Democrat's words follow a release of the complaint Thursday, which was submitted by an unidentified intelligence official to Intelligence Community Inspector General Michael Atkinson.",98,98
4567,8746,110,2,Sys_B,"House Speaker Nancy Pelosi accused U.S. Attorney General William Barr Friday of going ""rogue"" to protect President Donald Trump over his controversial phone call with Ukraine's leader, which has led to an impeachment inquiry.",75,87
4568,8746,23,21,Sys_P,"Well, someone needs to pay for all those private jet trips.",91,88
4569,8746,109,18,Sys_A,"House Speaker Nancy Pelosi, D-Calif., who was prompted by Ukraine developments this week to announce a formal impeachment inquiry into the president, called the move a ""cover-up"" and said it would be part of the impeachment inquiry.",13,63
4570,8746,23,19,Sys_P,The goal was to convince multinationals to bring back manufacturing jobs as money trickles down to the middle and poor classes.,46,47
4571,8746,23,18,Sys_P,"It may also undermine the rationale behind the current administration's corporate tax breaks, which were passed through Congress in 2017.",93,89
